528416
67637248
1592444
136195584
2604218
129507072
3692696
139325184
4790902
140570368
5824532
132304640
6871780
134047744
7906642
132462336
8936604
131835136
9929458
127085312
10936774
128936448
11940136
128430336
13010000
136942592
14065338
135083264
15115054
134363648
16980150
238732288
